framework,iteration,reward_mean,reward_std,reward_rolling
eqmarl,2624,24.0,2.04939015319192,24.71
eqmarl,2625,25.0,2.8635642126552705,24.760000000000005
eqmarl,2626,23.8,2.181742422927143,24.73
eqmarl,2627,25.1,2.3430749027719964,24.85
eqmarl,2628,23.9,1.3,24.700000000000003
eqmarl,2629,23.2,2.2715633383201093,24.500000000000004
eqmarl,2630,25.4,2.244994432064365,24.490000000000002
eqmarl,2631,25.0,2.04939015319192,24.43
eqmarl,2632,24.7,2.968164415931166,24.38
eqmarl,2633,24.8,2.2715633383201093,24.490000000000002
eqmarl,2634,24.2,2.5612496949731396,24.509999999999998
eqmarl,2635,24.2,3.059411708155671,24.43
eqmarl,2636,26.2,2.8213471959331766,24.670000000000005
eqmarl,2637,23.7,2.5317977802344322,24.53
eqmarl,2638,25.0,2.6076809620810595,24.64
eqmarl,2639,25.7,2.4919871588754225,24.89
eqmarl,2640,25.2,2.3579652245103193,24.87
eqmarl,2641,23.4,2.416609194718914,24.71
eqmarl,2642,25.5,2.9068883707497264,24.790000000000003
eqmarl,2643,24.8,2.891366458960192,24.790000000000003
eqmarl,2644,24.3,2.5317977802344327,24.8
eqmarl,2645,26.7,2.193171219946131,25.049999999999997
eqmarl,2646,24.3,2.7946377224964243,24.86
eqmarl,2647,23.9,2.6248809496813377,24.880000000000003
eqmarl,2648,25.6,2.0591260281974,24.940000000000005
eqmarl,2649,25.7,2.325940669922602,24.940000000000005
eqmarl,2650,23.7,2.3259406699226015,24.790000000000003
eqmarl,2651,24.2,2.9597297173897488,24.870000000000005
eqmarl,2652,25.4,2.2449944320643644,24.86
eqmarl,2653,25.7,3.2572994949804666,24.950000000000003
eqmarl,2654,25.8,2.315167380558045,25.1
eqmarl,2655,25.2,2.181742422927143,24.95
eqmarl,2656,24.0,2.04939015319192,24.92
eqmarl,2657,25.3,2.238302928559939,25.060000000000002
eqmarl,2658,25.6,2.6153393661244038,25.060000000000002
eqmarl,2659,24.6,2.6532998322843198,24.950000000000003
eqmarl,2660,25.8,1.6613247725836149,25.159999999999997
eqmarl,2661,23.4,1.9078784028338913,25.080000000000002
eqmarl,2662,25.8,2.3579652245103193,25.120000000000005
eqmarl,2663,24.0,1.9493588689617927,24.950000000000003
eqmarl,2664,24.5,1.6278820596099706,24.819999999999997
eqmarl,2665,25.6,1.3564659966250536,24.86
eqmarl,2666,24.1,2.6999999999999997,24.87
eqmarl,2667,25.5,2.6551836094703507,24.89
eqmarl,2668,25.4,2.2449944320643644,24.870000000000005
eqmarl,2669,25.7,2.193171219946131,24.98
eqmarl,2670,24.5,1.857417562100671,24.849999999999998
eqmarl,2671,24.9,2.3853720883753122,25.0
eqmarl,2672,25.9,2.1656407827707715,25.01
eqmarl,2673,23.5,4.674398357008098,24.960000000000004
eqmarl,2674,24.4,1.3564659966250538,24.950000000000003
eqmarl,2675,23.6,1.9078784028338913,24.750000000000004
eqmarl,2676,25.1,2.211334438749598,24.85
eqmarl,2677,25.0,2.3664319132398464,24.8
eqmarl,2678,24.9,2.2561028345356955,24.75
eqmarl,2679,25.8,2.6,24.759999999999998
eqmarl,2680,25.7,2.282542442102666,24.880000000000003
eqmarl,2681,24.7,2.491987158875423,24.86
eqmarl,2682,24.7,2.5709920264364885,24.74
eqmarl,2683,24.1,2.5475478405713994,24.8
eqmarl,2684,25.2,2.181742422927143,24.88
eqmarl,2685,25.6,2.6532998322843198,25.08
eqmarl,2686,25.7,2.72213151776324,25.14
eqmarl,2687,25.8,2.6,25.22
eqmarl,2688,22.8,5.055689863905815,25.010000000000005
eqmarl,2689,25.6,2.2449944320643644,24.990000000000002
eqmarl,2690,22.9,1.8681541692269403,24.71
eqmarl,2691,25.7,2.193171219946131,24.810000000000002
eqmarl,2692,26.1,2.0223748416156684,24.950000000000003
eqmarl,2693,24.3,2.1,24.970000000000002
eqmarl,2694,24.1,2.7,24.860000000000003
eqmarl,2695,24.1,2.5865034312755126,24.71
eqmarl,2696,25.2,1.4696938456699067,24.66
eqmarl,2697,24.8,2.4,24.560000000000002
eqmarl,2698,24.7,1.4866068747318506,24.75
eqmarl,2699,24.1,2.9478805945967346,24.6
eqmarl,2700,24.6,2.3323807579381204,24.77
eqmarl,2701,23.5,1.5652475842498528,24.550000000000004
eqmarl,2702,23.1,2.844292530665578,24.250000000000004
eqmarl,2703,24.4,1.8547236990991407,24.26
eqmarl,2704,23.6,1.854723699099141,24.21
eqmarl,2705,24.1,2.5475478405713994,24.21
eqmarl,2706,25.8,2.749545416973504,24.270000000000003
eqmarl,2707,24.7,2.0518284528683193,24.259999999999998
eqmarl,2708,23.9,2.3853720883753127,24.18
eqmarl,2709,25.0,1.4832396974191326,24.270000000000003
eqmarl,2710,24.5,2.1563858652847827,24.26
eqmarl,2711,25.4,1.562049935181331,24.45
eqmarl,2712,25.0,2.23606797749979,24.64
eqmarl,2713,25.1,2.3,24.71
eqmarl,2714,24.4,2.727636339397171,24.790000000000003
eqmarl,2715,25.6,2.9393876913398134,24.940000000000005
eqmarl,2716,22.8,2.3151673805580453,24.640000000000008
eqmarl,2717,23.4,1.854723699099141,24.51
eqmarl,2718,25.6,1.8547236990991407,24.68
eqmarl,2719,24.9,2.7730849247724096,24.67
eqmarl,2720,24.6,2.2891046284519194,24.680000000000007
eqmarl,2721,24.3,2.685144316419511,24.57
eqmarl,2722,25.4,2.2891046284519194,24.61
eqmarl,2723,23.3,2.6095976701399777,24.43
eqmarl,2724,26.2,2.2715633383201093,24.610000000000003
eqmarl,2725,25.0,3.0659419433511785,24.55
eqmarl,2726,24.7,2.4103941586387903,24.74
eqmarl,2727,23.6,2.009975124224178,24.759999999999998
eqmarl,2728,24.0,1.1832159566199232,24.6
eqmarl,2729,25.9,2.5079872407968904,24.7
eqmarl,2730,25.9,2.467792535850613,24.830000000000005
eqmarl,2731,24.7,1.6155494421403511,24.869999999999997
eqmarl,2732,24.9,2.4269322199023193,24.82
eqmarl,2733,24.6,1.2,24.950000000000003
eqmarl,2734,26.1,2.7,24.939999999999998
eqmarl,2735,24.9,1.5132745950421556,24.93
eqmarl,2736,25.3,2.6095976701399777,24.990000000000002
eqmarl,2737,23.3,1.5524174696260022,24.96
eqmarl,2738,24.6,1.4966629547095767,25.020000000000003
eqmarl,2739,24.9,2.624880949681338,24.92
eqmarl,2740,24.9,3.014962686336267,24.820000000000007
eqmarl,2741,24.0,1.6733200530681511,24.75
eqmarl,2742,23.5,1.5652475842498528,24.61
eqmarl,2743,24.1,1.9209372712298547,24.560000000000006
eqmarl,2744,23.6,2.4166091947189146,24.310000000000002
eqmarl,2745,24.9,1.9209372712298547,24.310000000000002
eqmarl,2746,24.9,2.5079872407968904,24.270000000000003
eqmarl,2747,25.1,2.1656407827707715,24.450000000000006
eqmarl,2748,25.1,1.2206555615733703,24.500000000000007
eqmarl,2749,24.6,1.7435595774162693,24.470000000000006
eqmarl,2750,25.7,2.7221315177632404,24.550000000000004
eqmarl,2751,25.3,1.9000000000000001,24.680000000000003
eqmarl,2752,25.8,1.9390719429665317,24.910000000000004
eqmarl,2753,24.2,2.2715633383201093,24.92
eqmarl,2754,24.7,2.451530134426253,25.03
eqmarl,2755,24.9,1.445683229480096,25.03
eqmarl,2756,24.6,2.8705400188814645,25.0
eqmarl,2757,24.5,3.2939338184001206,24.94
eqmarl,2758,23.3,2.3685438564654024,24.760000000000005
eqmarl,2759,24.9,2.071231517720798,24.790000000000006
eqmarl,2760,25.7,2.9,24.790000000000006
eqmarl,2761,25.0,2.4083189157584592,24.760000000000005
eqmarl,2762,26.5,2.4596747752497685,24.830000000000005
eqmarl,2763,23.9,2.1656407827707715,24.800000000000004
eqmarl,2764,25.3,1.7349351572897471,24.86
eqmarl,2765,23.3,2.0024984394500787,24.700000000000003
eqmarl,2766,24.9,1.8138357147217055,24.730000000000004
eqmarl,2767,25.3,1.345362404707371,24.810000000000002
eqmarl,2768,24.5,3.0740852297878796,24.930000000000003
eqmarl,2769,26.3,2.0518284528683193,25.07
eqmarl,2770,24.3,1.4866068747318506,24.93
eqmarl,2771,25.1,1.57797338380595,24.94
eqmarl,2772,26.3,2.8301943396169813,24.919999999999998
eqmarl,2773,25.7,1.9000000000000001,25.100000000000005
eqmarl,2774,24.1,2.2561028345356955,24.98
eqmarl,2775,24.5,1.6881943016134133,25.1
eqmarl,2776,24.9,1.7000000000000004,25.1
eqmarl,2777,25.8,2.08806130178211,25.15
eqmarl,2778,24.1,2.5865034312755126,25.110000000000003
eqmarl,2779,24.9,1.9209372712298547,24.97
eqmarl,2780,24.3,1.4177446878757824,24.97
eqmarl,2781,24.2,1.5999999999999999,24.880000000000003
eqmarl,2782,24.7,2.147091055358389,24.72
eqmarl,2783,26.4,2.835489375751565,24.79
eqmarl,2784,24.3,2.4103941586387903,24.81
eqmarl,2785,24.1,2.7,24.77
eqmarl,2786,24.7,3.034798181098704,24.75
eqmarl,2787,26.0,3.0,24.770000000000003
eqmarl,2788,25.8,2.521904042583698,24.939999999999998
eqmarl,2789,26.7,2.968164415931166,25.120000000000005
eqmarl,2790,25.4,1.6248076809271923,25.230000000000004
eqmarl,2791,24.0,1.7888543819998317,25.21
eqmarl,2792,25.1,1.5779733838059502,25.250000000000004
eqmarl,2793,24.4,3.2310988842807022,25.050000000000004
eqmarl,2794,25.1,1.9209372712298547,25.130000000000006
eqmarl,2795,24.1,2.467792535850613,25.130000000000003
eqmarl,2796,24.5,3.3241540277189325,25.110000000000003
eqmarl,2797,23.5,2.29128784747792,24.860000000000003
eqmarl,2798,24.1,2.118962010041709,24.69
eqmarl,2799,24.1,1.57797338380595,24.430000000000003
eqmarl,2800,24.8,2.2715633383201093,24.37
eqmarl,2801,26.3,4.001249804748512,24.599999999999998
eqmarl,2802,23.9,2.879236009777594,24.48
eqmarl,2803,25.2,2.2271057451320084,24.560000000000002
eqmarl,2804,25.8,2.4413111231467406,24.630000000000003
eqmarl,2805,24.8,1.9390719429665315,24.7
eqmarl,2806,24.3,2.4919871588754225,24.680000000000003
eqmarl,2807,24.4,2.6153393661244038,24.770000000000003
eqmarl,2808,24.2,3.4292856398964493,24.78
eqmarl,2809,23.8,1.9390719429665315,24.750000000000004
eqmarl,2810,24.2,2.3579652245103193,24.689999999999998
eqmarl,2811,25.7,2.72213151776324,24.629999999999995
eqmarl,2812,25.7,2.238302928559939,24.810000000000002
eqmarl,2813,25.5,1.746424919657298,24.84
eqmarl,2814,24.6,2.3323807579381204,24.720000000000002
eqmarl,2815,24.4,2.4979991993593593,24.680000000000003
eqmarl,2816,24.8,1.9390719429665315,24.730000000000004
eqmarl,2817,25.8,2.481934729198171,24.870000000000005
eqmarl,2818,25.3,1.6155494421403511,24.980000000000004
eqmarl,2819,26.2,1.5362291495737217,25.220000000000002
eqmarl,2820,24.6,2.6532998322843198,25.260000000000005
eqmarl,2821,24.9,3.080584360149873,25.180000000000007
eqmarl,2822,25.2,3.1874754901018454,25.130000000000006
eqmarl,2823,25.7,2.9,25.150000000000002
eqmarl,2824,25.8,2.856571371417141,25.270000000000003
eqmarl,2825,23.6,1.8547236990991407,25.190000000000005
eqmarl,2826,25.6,2.2,25.270000000000003
eqmarl,2827,25.0,1.8439088914585775,25.190000000000005
eqmarl,2828,25.0,2.3664319132398464,25.160000000000004
eqmarl,2829,25.4,2.3748684174075834,25.08
eqmarl,2830,26.1,2.3000000000000003,25.229999999999997
eqmarl,2831,24.8,1.6613247725836149,25.220000000000002
eqmarl,2832,24.6,2.0099751242241783,25.16
eqmarl,2833,25.6,2.5768197453450252,25.15
eqmarl,2834,24.3,2.491987158875423,25.0
eqmarl,2835,26.0,2.8284271247461903,25.240000000000002
eqmarl,2836,23.7,3.2264531609803355,25.050000000000004
eqmarl,2837,24.8,2.4413111231467406,25.030000000000005
eqmarl,2838,24.9,2.118962010041709,25.020000000000003
eqmarl,2839,23.9,2.913760456866693,24.870000000000005
eqmarl,2840,25.1,2.7,24.770000000000007
eqmarl,2841,24.5,2.80178514522438,24.740000000000002
eqmarl,2842,25.9,2.5079872407968904,24.87
eqmarl,2843,25.8,1.7204650534085253,24.89
eqmarl,2844,24.6,2.0591260281974,24.92
eqmarl,2845,24.2,3.218695387886217,24.740000000000002
eqmarl,2846,25.3,3.3778691508109073,24.900000000000006
eqmarl,2847,24.8,2.993325909419153,24.900000000000002
eqmarl,2848,24.8,2.6381811916545836,24.890000000000004
eqmarl,2849,24.6,2.8705400188814645,24.960000000000004
eqmarl,2850,24.8,2.521904042583698,24.930000000000003
eqmarl,2851,25.4,2.416609194718914,25.020000000000003
eqmarl,2852,25.0,1.7888543819998317,24.930000000000003
eqmarl,2853,25.3,2.193171219946131,24.880000000000003
eqmarl,2854,23.2,2.785677655436824,24.740000000000002
eqmarl,2855,25.0,2.756809750418044,24.820000000000004
eqmarl,2856,25.2,1.7776388834631176,24.810000000000002
eqmarl,2857,24.8,3.1240998703626617,24.810000000000002
eqmarl,2858,23.8,1.3266499161421599,24.71
eqmarl,2859,24.0,2.9664793948382653,24.65
eqmarl,2860,26.0,2.04939015319192,24.770000000000003
eqmarl,2861,24.1,1.8681541692269408,24.640000000000004
eqmarl,2862,24.4,2.1999999999999997,24.580000000000005
eqmarl,2863,24.5,2.202271554554524,24.500000000000004
eqmarl,2864,25.0,1.4832396974191326,24.68
eqmarl,2865,25.1,2.118962010041709,24.69
eqmarl,2866,25.5,2.1095023109728985,24.720000000000002
eqmarl,2867,24.6,1.3564659966250538,24.700000000000003
eqmarl,2868,23.5,3.3241540277189325,24.670000000000005
eqmarl,2869,25.0,2.792848008753788,24.77
eqmarl,2870,24.1,2.211334438749598,24.580000000000002
eqmarl,2871,23.5,2.9068883707497264,24.520000000000003
eqmarl,2872,25.8,2.3579652245103193,24.660000000000004
eqmarl,2873,23.5,2.3345235059857505,24.560000000000002
eqmarl,2874,25.0,2.4899799195977463,24.560000000000002
eqmarl,2875,25.5,1.746424919657298,24.600000000000005
eqmarl,2876,24.7,3.4942810419312296,24.52
eqmarl,2877,26.2,2.181742422927143,24.68
eqmarl,2878,25.1,2.844292530665579,24.84
eqmarl,2879,25.7,3.195309061734091,24.910000000000004
eqmarl,2880,24.7,2.9,24.970000000000002
eqmarl,2881,25.0,1.4142135623730951,25.12
eqmarl,2882,23.9,2.2561028345356955,24.93
eqmarl,2883,25.6,2.690724809414742,25.14
eqmarl,2884,24.8,2.1354156504062622,25.12
eqmarl,2885,26.2,2.481934729198171,25.190000000000005
eqmarl,2886,24.7,2.4103941586387903,25.190000000000005
eqmarl,2887,25.4,2.615339366124404,25.110000000000003
eqmarl,2888,24.9,1.9209372712298547,25.090000000000003
eqmarl,2889,24.2,2.6,24.940000000000005
eqmarl,2890,25.8,2.4413111231467406,25.050000000000004
eqmarl,2891,24.9,2.3,25.040000000000006
eqmarl,2892,24.2,2.6758176320519307,25.070000000000007
eqmarl,2893,24.7,2.5709920264364876,24.980000000000004
eqmarl,2894,24.4,2.416609194718914,24.94
eqmarl,2895,24.2,1.98997487421324,24.740000000000002
eqmarl,2896,25.4,1.9078784028338915,24.810000000000002
eqmarl,2897,25.1,2.5865034312755126,24.780000000000005
eqmarl,2898,25.8,2.0396078054371136,24.870000000000005
eqmarl,2899,25.2,2.3579652245103193,24.970000000000002
eqmarl,2900,25.7,1.676305461424021,24.960000000000004
eqmarl,2901,24.1,2.0223748416156684,24.88
eqmarl,2902,24.5,3.3241540277189325,24.91
eqmarl,2903,26.1,2.2561028345356955,25.049999999999997
eqmarl,2904,25.7,3.606937759374287,25.18
eqmarl,2905,24.3,2.147091055358389,25.19
eqmarl,2906,25.5,2.7294688127912363,25.2
eqmarl,2907,24.7,1.8466185312619388,25.16
eqmarl,2908,25.9,2.913760456866693,25.169999999999998
eqmarl,2909,23.6,2.6153393661244038,25.009999999999998
eqmarl,2910,24.5,2.4186773244895647,24.89
eqmarl,2911,24.1,1.3,24.89
eqmarl,2912,23.2,2.181742422927143,24.76
eqmarl,2913,23.9,2.879236009777594,24.540000000000003
eqmarl,2914,24.7,2.7946377224964243,24.44
eqmarl,2915,24.9,0.8306623862918073,24.5
eqmarl,2916,24.2,1.9899748742132397,24.370000000000005
eqmarl,2917,25.9,2.3,24.490000000000006
eqmarl,2918,23.7,2.0024984394500787,24.270000000000003
eqmarl,2919,23.7,1.345362404707371,24.280000000000005
eqmarl,2920,24.8,2.0396078054371136,24.310000000000006
eqmarl,2921,25.0,2.1447610589527217,24.400000000000002
eqmarl,2922,25.4,1.8000000000000003,24.62
eqmarl,2923,25.1,1.8681541692269403,24.740000000000002
eqmarl,2924,24.9,1.4456832294800963,24.760000000000005
eqmarl,2925,24.0,2.0,24.67
eqmarl,2926,25.0,3.03315017762062,24.75
eqmarl,2927,24.6,2.6153393661244038,24.620000000000005
eqmarl,2928,23.9,2.507987240796891,24.64
eqmarl,2929,24.7,2.282542442102666,24.740000000000002
eqmarl,2930,24.5,2.9748949561287032,24.71
eqmarl,2931,26.1,2.3430749027719964,24.82
eqmarl,2932,23.5,2.29128784747792,24.630000000000003
eqmarl,2933,26.2,1.9390719429665315,24.740000000000006
eqmarl,2934,25.0,2.23606797749979,24.750000000000004
eqmarl,2935,26.5,2.8722813232690143,25.000000000000007
eqmarl,2936,25.9,3.0149626863362675,25.09
eqmarl,2937,24.9,2.071231517720798,25.119999999999997
eqmarl,2938,24.4,1.42828568570857,25.169999999999998
eqmarl,2939,26.5,1.8027756377319946,25.35000000000001
eqmarl,2940,25.0,1.8973665961010275,25.400000000000006
eqmarl,2941,26.3,1.7349351572897471,25.419999999999998
eqmarl,2942,26.0,3.286335345030997,25.669999999999998
eqmarl,2943,23.9,1.7578395831246947,25.44
eqmarl,2944,25.4,2.1999999999999997,25.48
eqmarl,2945,24.6,2.6532998322843198,25.290000000000003
eqmarl,2946,24.0,1.8439088914585775,25.1
eqmarl,2947,24.9,2.5475478405713994,25.1
eqmarl,2948,24.3,1.9000000000000001,25.090000000000003
eqmarl,2949,23.9,2.211334438749598,24.830000000000005
eqmarl,2950,24.3,3.1953090617340916,24.76
eqmarl,2951,23.8,1.4000000000000001,24.51
eqmarl,2952,25.6,1.562049935181331,24.47
eqmarl,2953,25.7,2.794637722496424,24.65
eqmarl,2954,24.7,2.865309756378881,24.58
eqmarl,2955,24.8,2.3151673805580453,24.6
eqmarl,2956,24.2,1.9899748742132397,24.619999999999997
eqmarl,2957,23.7,3.661966684720111,24.500000000000004
eqmarl,2958,25.0,2.4899799195977463,24.570000000000004
eqmarl,2959,25.6,2.835489375751565,24.740000000000002
eqmarl,2960,26.1,2.5865034312755126,24.92
eqmarl,2961,25.2,1.8330302779823362,25.06
eqmarl,2962,25.4,3.411744421846396,25.040000000000003
eqmarl,2963,25.0,1.61245154965971,24.970000000000002
eqmarl,2964,24.2,3.026549190084311,24.92
eqmarl,2965,24.8,1.7776388834631176,24.919999999999998
eqmarl,2966,24.9,1.7000000000000004,24.990000000000002
eqmarl,2967,25.0,2.04939015319192,25.119999999999997
eqmarl,2968,24.0,2.7202941017470885,25.020000000000003
eqmarl,2969,25.2,2.1354156504062622,24.98
eqmarl,2970,24.4,2.0591260281974,24.810000000000002
eqmarl,2971,25.2,2.4819347291981715,24.810000000000002
eqmarl,2972,25.0,2.1447610589527217,24.770000000000003
eqmarl,2973,25.1,3.2078029864690882,24.78
eqmarl,2974,25.3,2.0518284528683193,24.890000000000004
eqmarl,2975,25.2,2.4,24.93
eqmarl,2976,24.8,3.124099870362662,24.92
eqmarl,2977,24.5,0.806225774829855,24.869999999999997
eqmarl,2978,25.9,2.4269322199023193,25.06
eqmarl,2979,24.3,2.451530134426253,24.97
eqmarl,2980,23.9,1.7,24.919999999999998
eqmarl,2981,24.2,1.5999999999999999,24.82
eqmarl,2982,25.7,2.193171219946131,24.89
eqmarl,2983,24.5,1.6881943016134133,24.830000000000002
eqmarl,2984,25.5,2.5,24.85
eqmarl,2985,24.5,2.6172504656604803,24.78
eqmarl,2986,24.2,1.7776388834631176,24.72
eqmarl,2987,25.6,2.727636339397171,24.830000000000005
eqmarl,2988,24.8,1.6613247725836147,24.720000000000002
eqmarl,2989,24.4,1.4966629547095767,24.730000000000004
eqmarl,2990,24.2,1.7776388834631176,24.760000000000005
eqmarl,2991,26.5,1.4317821063276353,24.990000000000002
eqmarl,2992,24.4,1.9595917942265424,24.860000000000003
eqmarl,2993,26.1,2.211334438749598,25.02
eqmarl,2994,25.0,3.22490309931942,24.970000000000002
eqmarl,2995,24.5,2.5,24.97
eqmarl,2996,23.8,2.2715633383201093,24.93
eqmarl,2997,24.1,2.0223748416156684,24.779999999999998
eqmarl,2998,24.9,2.4269322199023193,24.79
eqmarl,2999,24.9,2.3,24.840000000000003
sctde,0,0.4,1.8,
sctde,1,0.4,2.6153393661244047,
sctde,2,-0.4,2.5768197453450252,
sctde,3,-1.3,3.2264531609803355,
sctde,4,0.6,2.65329983228432,
sctde,5,1.4,2.1071307505705477,
sctde,6,0.4,2.009975124224178,
sctde,7,1.1,2.0223748416156684,
sctde,8,-0.6,1.8547236990991407,
sctde,9,-0.9,2.3430749027719964,0.11
sctde,10,0.1,2.662705391138869,0.07999999999999999
sctde,11,-0.6,3.1368774282716245,-0.02000000000000001
sctde,12,0.3,2.1,0.04999999999999999
sctde,13,0.2,2.039607805437114,0.19999999999999996
sctde,14,1.3,1.4177446878757827,0.27
sctde,15,-1.2,1.8330302779823362,0.010000000000000037
sctde,16,-0.1,2.6627053911388696,-0.03999999999999999
sctde,17,-1.1,1.8681541692269406,-0.26
sctde,18,-0.8,2.4413111231467406,-0.28
sctde,19,0.3,2.3259406699226015,-0.16000000000000003
sctde,20,-0.4,2.4166091947189146,-0.21000000000000002
sctde,21,1.0,2.04939015319192,-0.050000000000000044
sctde,22,0.0,2.1447610589527217,-0.08000000000000002
sctde,23,0.3,1.676305461424021,-0.07000000000000003
sctde,24,0.1,2.467792535850613,-0.19000000000000006
sctde,25,1.5,1.6881943016134133,0.07999999999999999
sctde,26,-0.7,2.4103941586387903,0.020000000000000004
sctde,27,-0.4,2.2449944320643644,0.09
sctde,28,-0.5,3.263433774416144,0.12000000000000001
sctde,29,-0.5,2.0124611797498106,0.03999999999999998
sctde,30,1.2,1.469693845669907,0.2
sctde,31,-1.2,1.7776388834631176,-0.019999999999999976
sctde,32,0.1,2.118962010041709,-0.009999999999999974
sctde,33,-0.3,1.7349351572897473,-0.06999999999999998
sctde,34,-0.1,2.3,-0.09
sctde,35,0.4,2.4166091947189146,-0.2
sctde,36,-0.5,2.3769728648009427,-0.18
sctde,37,0.4,2.4979991993593593,-0.1
sctde,38,0.6,1.9078784028338913,0.009999999999999995
sctde,39,0.7,2.3685438564654024,0.13
sctde,40,-0.9,2.0223748416156684,-0.07999999999999999
sctde,41,-1.3,2.8301943396169813,-0.09000000000000001
sctde,42,0.8,1.6,-0.020000000000000004
sctde,43,0.9,2.071231517720798,0.10000000000000003
sctde,44,-0.1,2.0712315177207983,0.1
sctde,45,0.9,2.118962010041709,0.15000000000000002
sctde,46,-0.4,1.6852299546352716,0.16
sctde,47,1.4,2.6153393661244038,0.26
sctde,48,0.5,2.0124611797498106,0.25
sctde,49,1.1,2.7367864366808017,0.29000000000000004
sctde,50,-1.1,1.57797338380595,0.27
sctde,51,0.3,2.3685438564654024,0.43000000000000005
sctde,52,0.7,1.345362404707371,0.4200000000000001
sctde,53,-0.5,2.5,0.27999999999999997
sctde,54,1.6,1.42828568570857,0.45
sctde,55,-0.5,3.263433774416144,0.31000000000000005
sctde,56,-0.7,1.7916472867168916,0.2800000000000001
sctde,57,-1.3,1.0999999999999999,0.010000000000000064
sctde,58,0.2,2.1354156504062622,-0.019999999999999962
sctde,59,-0.5,2.5787593916455256,-0.18
sctde,60,1.3,2.4103941586387903,0.06000000000000004
sctde,61,0.3,1.9519221295943134,0.06000000000000001
sctde,62,0.1,1.6401219466856727,4.85722573273506e-17
sctde,63,0.3,1.345362404707371,0.08000000000000004
sctde,64,-0.8,2.08806130178211,-0.15999999999999998
sctde,65,0.2,2.7129319932501077,-0.08999999999999998
sctde,66,1.0,1.4832396974191326,0.07999999999999999
sctde,67,0.3,1.676305461424021,0.24000000000000002
sctde,68,1.3,2.0518284528683193,0.35
sctde,69,-0.2,3.249615361854384,0.38
sctde,70,2.0,2.6832815729997477,0.45
sctde,71,0.4,1.7435595774162693,0.45999999999999996
sctde,72,0.8,1.6613247725836147,0.53
sctde,73,0.6,1.9078784028338913,0.56
sctde,74,0.3,2.9681644159311658,0.6700000000000002
sctde,75,-0.7,1.9519221295943134,0.5800000000000002
sctde,76,0.3,0.9000000000000001,0.51
sctde,77,-0.3,1.9000000000000001,0.44999999999999996
sctde,78,1.2,2.3151673805580453,0.43999999999999995
sctde,79,-0.2,2.4,0.43999999999999995
sctde,80,-0.4,2.1071307505705477,0.19999999999999998
sctde,81,0.9,2.165640782770772,0.25
sctde,82,-0.1,2.2561028345356955,0.16
sctde,83,-1.4,1.2806248474865698,-0.03999999999999998
sctde,84,1.4,2.3748684174075834,0.07
sctde,85,2.3,1.1874342087037917,0.37
sctde,86,1.2,1.9390719429665317,0.45999999999999996
sctde,87,-1.4,2.4979991993593593,0.35
sctde,88,0.9,1.7578395831246947,0.32
sctde,89,-1.3,2.1,0.21000000000000002
sctde,90,1.0,1.8439088914585775,0.3500000000000001
sctde,91,0.7,3.0347981810987035,0.33
sctde,92,-0.2,2.6758176320519302,0.32
sctde,93,0.4,1.42828568570857,0.5
sctde,94,-0.2,1.9390719429665317,0.33999999999999997
sctde,95,0.5,2.202271554554524,0.16
sctde,96,0.1,1.8138357147217055,0.05000000000000001
sctde,97,-1.0,2.23606797749979,0.09
sctde,98,0.7,2.4515301344262523,0.06999999999999999
sctde,99,0.6,2.4979991993593593,0.25999999999999995
sctde,100,0.6,2.537715508089904,0.21999999999999997
sctde,101,0.6,2.2449944320643644,0.21
sctde,102,0.3,2.0518284528683193,0.26
sctde,103,-0.2,2.638181191654584,0.19999999999999996
sctde,104,1.2,2.227105745132009,0.33999999999999997
sctde,105,0.4,1.2806248474865698,0.32999999999999996
sctde,106,-0.1,2.8442925306655784,0.30999999999999994
sctde,107,0.3,2.4103941586387903,0.44000000000000006
sctde,108,1.5,2.7294688127912363,0.52
sctde,109,1.7,3.0675723300355937,0.6300000000000001
sctde,110,-0.5,1.857417562100671,0.52
sctde,111,0.3,2.1470910553583886,0.49
sctde,112,-0.4,1.1135528725660044,0.42000000000000004
sctde,113,-0.6,1.8,0.37999999999999995
sctde,114,0.0,2.449489742783178,0.25999999999999995
sctde,115,0.7,2.3685438564654024,0.29000000000000004
sctde,116,1.9,2.662705391138869,0.49000000000000005
sctde,117,-0.8,2.08806130178211,0.38
sctde,118,-0.3,1.9519221295943134,0.19999999999999998
sctde,119,0.7,2.3685438564654024,0.09999999999999996
sctde,120,-0.1,3.269556544854363,0.13999999999999996
sctde,121,0.6,1.9595917942265424,0.16999999999999996
sctde,122,-1.8,2.08806130178211,0.029999999999999943
sctde,123,1.2,2.5612496949731396,0.20999999999999994
sctde,124,2.2,2.039607805437114,0.42999999999999994
sctde,125,1.2,1.2489995996796797,0.48
sctde,126,1.4,2.1071307505705477,0.42999999999999994
sctde,127,1.5,2.6172504656604803,0.66
sctde,128,0.5,2.5787593916455256,0.7400000000000001
sctde,129,0.3,1.7349351572897473,0.7000000000000001
sctde,130,0.3,2.4515301344262523,0.7400000000000001
sctde,131,1.1,1.8681541692269403,0.7900000000000001
sctde,132,1.5,2.9410882339705484,1.12
sctde,133,0.4,1.8,1.04
sctde,134,0.6,3.1048349392520045,0.8800000000000001
sctde,135,1.4,1.8547236990991407,0.9
sctde,136,0.1,2.808914381037628,0.7700000000000001
sctde,137,-0.5,2.247220505424423,0.57
